price,year,condition,cylinders,odometer,title_status,transmission,engine_size,hp,  diesel,  electric,  gas,  hybrid,  SUV,  coupe,  hatchback,  offroad,  pickup,  sedan,  black,  blue,  brown,  custom,  green,  grey,  orange,  purple,  red,  silver,  white,  yellow
9.903437551286085,2018,2,4.0,74.85318964479737,3,0,1.8,130,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9.945588728554764,2018,2,4.0,138.31847309741386,3,1,1.8,130,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9.84808054526439,2019,3,4.0,72.50517222929686,3,1,1.8,130,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9.63554274576738,2019,3,4.0,123.87090053761618,3,1,1.8,130,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9.878118461185586,2019,3,4.0,121.1486689980538,3,1,1.8,130,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9.786110684382555,2019,3,4.0,118.26664787673657,3,1,1.8,130,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9.768125914605452,2019,3,4.0,121.65114056185416,3,1,1.8,130,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9.82379478362688,2019,3,4.0,122.40506525466992,3,1,1.8,130,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9.711055051991444,2019,3,4.0,111.90621073023605,3,1,1.8,130,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9.615272004478204,2019,3,4.0,122.40506525466992,3,1,1.8,130,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9.79784922051313,2019,3,4.0,123.51518125315609,3,1,1.8,130,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9.798071479779479,2019,3,4.0,119.00420160649792,3,0,1.8,130,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7.3777589082278725,2000,1,4.0,420.11903075200007,3,0,1.8,129,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7.4673710669175595,2000,1,4.0,420.11903075200007,3,0,1.8,129,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8.160518247477505,2002,1,4.0,394.96835316262997,3,1,1.8,129,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7.824046010856292,2002,1,4.0,301.66206257996714,3,1,1.8,129,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7.989560449333865,2003,1,4.0,288.09720581775866,3,1,1.8,129,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8.34283980427146,2003,1,4.0,212.13203435596427,3,1,1.8,129,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
